name,stock,description,price,sale_discount,is_on_sale,image_url,sale_date_end
Snails - Large Canned,681,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.,31.83,0.3,false,http://dummyimage.com/234x100.png/5fa2dd/ffffff,7/13/2024
"Pepper - Green, Chili",844,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",66.93,0.07,false,http://dummyimage.com/149x100.png/ff4444/ffffff,4/14/2024
Container Clear 8 Oz,272,"Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti.",2.59,0.78,false,http://dummyimage.com/163x100.png/dddddd/000000,12/19/2023
Coriander - Seed,423,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",47.54,0.85,true,http://dummyimage.com/156x100.png/ff4444/ffffff,11/29/2023
Raspberries - Fresh,220,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",31.11,0.8,true,http://dummyimage.com/202x100.png/cc0000/ffffff,5/23/2024
"Capon - Breast, Wing On",523,"Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis.",96.6,0.26,true,http://dummyimage.com/101x100.png/5fa2dd/ffffff,6/3/2024
Pastry - Chocolate Chip Muffin,569,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",79.53,0.86,true,http://dummyimage.com/115x100.png/cc0000/ffffff,9/7/2023
Sauce - Vodka Blush,821,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",93.7,0.07,false,http://dummyimage.com/198x100.png/5fa2dd/ffffff,3/10/2024
Tea - Orange Pekoe,159,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",86.63,0.2,false,http://dummyimage.com/238x100.png/dddddd/000000,11/28/2023
Pastry - Carrot Muffin - Mini,913,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",54.48,0.26,true,http://dummyimage.com/223x100.png/cc0000/ffffff,9/2/2024
Veal - Nuckle,516,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",59.99,0.03,true,http://dummyimage.com/151x100.png/cc0000/ffffff,11/23/2023
Tuna - Sushi Grade,637,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",63.18,0.34,false,http://dummyimage.com/150x100.png/5fa2dd/ffffff,3/5/2024
Whmis Spray Bottle Graduated,129,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus.",39.96,0.31,true,http://dummyimage.com/195x100.png/5fa2dd/ffffff,2/10/2024
Garlic - Elephant,558,Sed ante. Vivamus tortor.,24.1,0.05,true,http://dummyimage.com/142x100.png/cc0000/ffffff,12/16/2023
Ecolab - Power Fusion,154,Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.,49.11,0.25,false,http://dummyimage.com/174x100.png/cc0000/ffffff,5/27/2024
"Shrimp - Baby, Cold Water",798,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros.",52.45,0.72,false,http://dummyimage.com/226x100.png/dddddd/000000,8/13/2024
"Coke - Classic, 355 Ml",336,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",15.28,0.38,false,http://dummyimage.com/103x100.png/cc0000/ffffff,9/20/2023
Evaporated Milk - Skim,117,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",53.41,0.53,false,http://dummyimage.com/112x100.png/dddddd/000000,5/24/2024
Horseradish Root,608,Vestibulum sed magna at nunc commodo placerat. Praesent blandit.,39.23,0.09,false,http://dummyimage.com/125x100.png/5fa2dd/ffffff,9/2/2023
Potatoes - Peeled,828,Pellentesque ultrices mattis odio.,86.27,0.18,true,http://dummyimage.com/187x100.png/5fa2dd/ffffff,7/23/2023
Anchovy Fillets,903,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",73.64,0.26,false,http://dummyimage.com/144x100.png/cc0000/ffffff,3/27/2024
Bread - Wheat Baguette,317,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",47.55,0.46,true,http://dummyimage.com/101x100.png/ff4444/ffffff,10/9/2023
Sprouts - Baby Pea Tendrils,627,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",81.01,0.37,true,http://dummyimage.com/210x100.png/ff4444/ffffff,3/21/2024
Wine - Marlbourough Sauv Blanc,911,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat.",84.31,0.43,false,http://dummyimage.com/152x100.png/cc0000/ffffff,3/1/2024
Cookies Almond Hazelnut,351,"Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat.",66.59,0.35,false,http://dummyimage.com/222x100.png/dddddd/000000,9/16/2024
Uniform Linen Charge,374,"Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",68.85,0.97,true,http://dummyimage.com/217x100.png/dddddd/000000,5/23/2024
Appetizer - Shrimp Puff,540,"Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",21.67,0.85,true,http://dummyimage.com/216x100.png/dddddd/000000,3/19/2024
Dc - Frozen Momji,198,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",0.7,0.66,false,http://dummyimage.com/105x100.png/ff4444/ffffff,7/29/2024
Cheese - Oka,738,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",80.31,0.5,false,http://dummyimage.com/227x100.png/5fa2dd/ffffff,12/16/2023
Flour Dark Rye,640,"Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat. Praesent blandit. Nam nulla.",6.17,0.41,true,http://dummyimage.com/110x100.png/dddddd/000000,8/15/2023
Squid - Breaded,830,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",85.04,1.0,true,http://dummyimage.com/153x100.png/cc0000/ffffff,1/1/2024
Pear - Packum,867,"Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",56.42,0.97,false,http://dummyimage.com/226x100.png/5fa2dd/ffffff,7/26/2023
Vodka - Smirnoff,649,"Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",0.11,0.18,true,http://dummyimage.com/236x100.png/ff4444/ffffff,1/17/2024
Crackers Cheez It,918,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",3.07,0.24,false,http://dummyimage.com/250x100.png/5fa2dd/ffffff,7/24/2024
Blue Curacao - Marie Brizard,759,"Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",2.61,0.47,false,http://dummyimage.com/107x100.png/5fa2dd/ffffff,6/1/2024
"Oil - Shortening,liqud, Fry",187,"Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",0.47,0.88,false,http://dummyimage.com/131x100.png/5fa2dd/ffffff,8/9/2023
Pie Shell - 5,393,Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,58.14,0.26,false,http://dummyimage.com/101x100.png/5fa2dd/ffffff,9/22/2024
Chocolate - Chips Compound,193,Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus.,72.06,0.2,false,http://dummyimage.com/225x100.png/ff4444/ffffff,8/16/2024
Puree - Blackcurrant,523,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",93.28,0.59,false,http://dummyimage.com/116x100.png/dddddd/000000,1/17/2024
Fork - Plastic,977,Etiam pretium iaculis justo.,9.65,0.94,false,http://dummyimage.com/230x100.png/cc0000/ffffff,7/2/2024
Rice Wine - Aji Mirin,981,"Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",55.07,0.73,false,http://dummyimage.com/111x100.png/5fa2dd/ffffff,9/18/2023
Chocolate Bar - Oh Henry,193,Morbi a ipsum. Integer a nibh.,72.66,0.97,false,http://dummyimage.com/233x100.png/5fa2dd/ffffff,2/1/2024
Bar Bran Honey Nut,322,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",33.29,0.24,false,http://dummyimage.com/183x100.png/dddddd/000000,8/28/2023
Sprouts - China Rose,550,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc.",25.24,0.12,false,http://dummyimage.com/204x100.png/cc0000/ffffff,7/14/2024
Juice - Orangina,30,"Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",87.54,0.76,true,http://dummyimage.com/188x100.png/ff4444/ffffff,8/7/2024
Fennel,473,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",22.32,0.47,true,http://dummyimage.com/201x100.png/ff4444/ffffff,5/8/2024
Towel Dispenser,7,"In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",59.2,0.62,false,http://dummyimage.com/230x100.png/dddddd/000000,2/6/2024
"Tray - Foam, Square 4 - S",393,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue.",63.08,0.1,false,http://dummyimage.com/199x100.png/ff4444/ffffff,10/23/2023
"Nut - Hazelnut, Whole",140,Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,49.41,0.93,false,http://dummyimage.com/221x100.png/ff4444/ffffff,12/27/2023
